Test,First,Function,Iterations,GA%,PSO%,GA iterations,PSO iterations,Current iteration,Current Algorithm,Gen/Epoch#,Indv #,X,Y
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,15,0.27860000000000085,1.0968043701057524
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,16,1.3823000000000008,0.8018269670822255
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,17,1.0757999999999992,0.12356853716072946
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,18,1.0745000000000005,0.11906448251712132
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,19,1.0745000000000005,0.11906448251712132
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,20,1.0749999999999993,0.12072525573894577
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,21,1.0749999999999993,0.12072525573894577
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,22,1.0718999999999994,0.11186763822993406
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,23,1.0745000000000005,0.11906448251712132
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,24,1.0565999999999995,0.11749070293071773
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,25,1.0749999999999993,0.12072525573894577
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,26,0.07499999999999929,1.0370928052733408
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,27,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,28,1.3819999999999997,0.7976362590058749
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,29,1.0749999999999993,0.12072525573894577
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,30,1.0745000000000005,0.11906448251712132
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,31,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,32,1.0749999999999993,0.12072525573894577
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,33,1.0749999999999993,0.12072525573894577
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,34,1.3821999999999992,0.800424614348412
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,35,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,36,1.0749999999999993,0.12072525573894577
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,37,1.0745000000000005,0.11906448251712132
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,38,1.0248000000000008,0.36083416217998243
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,39,1.0854,0.17556056608037418
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,40,1.0742999999999991,0.118425202529574
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,41,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,42,1.0726999999999993,0.11382526423983563
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,43,1.0742999999999991,0.118425202529574
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,44,1.0749999999999993,0.12072525573894577
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,45,1.0742999999999991,0.118425202529574
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,46,1.3813999999999993,0.7894024229307826
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,47,1.0876000000000001,0.19210250064980983
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,48,1.0249000000000006,0.35966850901434455
1,GA,1,20,100.0%,0.0%,20.0,0.0,5,GA,5,49,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,0,1.3823000000000008,0.8018269670822255
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,1,1.0749999999999993,0.12072525573894577
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,2,1.0745000000000005,0.11906448251712132
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,3,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,4,-6.925800000000001,10.0
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,5,1.0678999999999998,0.10548576632511408,bestInCurrentpop
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,6,1.0741999999999994,0.11811092402341272
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,7,1.0710999999999995,0.11013773695002826
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,8,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,9,1.0749999999999993,0.12072525573894577
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,10,1.0745000000000005,0.11906448251712132
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,11,1.0749999999999993,0.12072525573894577
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,12,1.0745000000000005,0.11906448251712132
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,13,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,14,1.0741999999999994,0.11811092402341272
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,15,1.0742999999999991,0.118425202529574
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,16,1.0694,0.10721572844528426
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,17,1.0749999999999993,0.12072525573894577
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,18,1.0745000000000005,0.11906448251712132
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,19,-6.925800000000001,10.0
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,20,1.0678999999999998,0.10548576632511408
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,21,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,22,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,23,1.0747999999999998,0.12005021728573151
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,24,1.0550999999999995,0.12231811576958507
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,25,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,26,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,27,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,28,1.0745000000000005,0.11906448251712132
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,29,1.0854,0.17556056608037418
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,30,1.0233000000000008,0.37856206305141304
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,31,1.0718999999999994,0.11186763822993406
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,32,1.0569000000000006,0.1166138882932829
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,33,1.0749999999999993,0.12072525573894577
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,34,1.0726999999999993,0.11382526423983563
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,35,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,36,1.0749999999999993,0.12072525573894577
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,37,1.3790999999999993,0.7596824742954835
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,38,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,39,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,40,1.0686,0.10619438252538249
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,41,1.0749999999999993,0.12072525573894577
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,42,1.0745000000000005,0.11906448251712132
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,43,1.0749999999999993,0.12072525573894577
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,44,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,45,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,46,1.0741999999999994,0.11811092402341272
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,47,1.0745000000000005,0.11906448251712132
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,48,1.0680999999999994,0.10567062993614029
1,GA,1,20,100.0%,0.0%,20.0,0.0,6,GA,6,49,1.0745000000000005,0.11906448251712132
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,0,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,1,1.0741999999999994,0.11811092402341272
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,2,1.0678999999999998,0.10548576632511408
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,3,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,4,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,5,1.0745000000000005,0.11906448251712132
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,6,1.0749999999999993,0.12072525573894577
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,7,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,8,1.0742999999999991,0.118425202529574
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,9,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,10,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,11,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,12,1.0726999999999993,0.11382526423983563
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,13,1.0686,0.10619438252538249
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,14,1.0741999999999994,0.11811092402341272
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,15,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,16,1.0745000000000005,0.11906448251712132
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,17,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,18,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,19,1.0233000000000008,0.37856206305141304
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,20,1.0678999999999998,0.10548576632511408
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,21,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,22,1.0726999999999993,0.11382526423983563
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,23,1.0749999999999993,0.12072525573894577
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,24,1.0677000000000003,0.10531496581298505
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,25,1.0967000000000002,0.2784572409015532
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,26,1.0710999999999995,0.11013773695002826
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,27,1.0742999999999991,0.118425202529574
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,28,1.0167000000000002,0.46161308667077805
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,29,1.0696999999999992,0.10765701271468908
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,30,1.0549,0.12301729816617946
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,31,1.0745000000000005,0.11906448251712132
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,32,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,33,-0.9313000000000002,10.0
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,34,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,35,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,36,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,37,1.0751000000000008,0.12106814086317885
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,38,1.0749999999999993,0.12072525573894577
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,39,1.0672999999999995,0.1050155116849304,bestInCurrentpop
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,40,1.0686,0.10619438252538249
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,41,1.0680999999999994,0.10567062993614029
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,42,1.0749999999999993,0.12072525573894577
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,43,1.0694,0.10721572844528426
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,44,1.0741999999999994,0.11811092402341272
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,45,1.0741999999999994,0.11811092402341272
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,46,1.0751000000000008,0.12106814086317885
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,47,1.0745000000000005,0.11906448251712132
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,48,1.0710999999999995,0.11013773695002826
1,GA,1,20,100.0%,0.0%,20.0,0.0,7,GA,7,49,1.2792999999999992,1.829489663652761
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,0,1.0686,0.10619438252538249
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,1,1.0741999999999994,0.11811092402341272
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,2,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,3,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,4,1.0686,0.10619438252538249
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,5,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,6,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,7,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,8,1.2790999999999997,1.833353804051788
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,9,1.0745000000000005,0.11906448251712132
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,10,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,11,1.0686,0.10619438252538249
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,12,1.0751000000000008,0.12106814086317885
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,13,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,14,1.0672999999999995,0.1050155116849304,bestInCurrentpop
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,15,1.0678,0.10539860883666508
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,16,0.06770000000000032,1.032646226662459
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,17,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,18,1.0745000000000005,0.11906448251712132
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,19,1.0710999999999995,0.11013773695002826
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,20,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,21,1.0745000000000005,0.11906448251712132
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,22,1.0672999999999995,0.1050155116849304
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,23,1.0702999999999996,0.10863511794946135
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,24,1.0678999999999998,0.10548576632511408
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,25,1.0749999999999993,0.12072525573894577
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,26,1.0680999999999994,0.10567062993614029
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,27,1.0678999999999998,0.10548576632511408
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,28,1.0167000000000002,0.46161308667077805
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,29,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,30,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,31,1.0741999999999994,0.11811092402341272
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,32,1.0745000000000005,0.11906448251712132
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,33,1.0742999999999991,0.118425202529574
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,34,1.0710999999999995,0.11013773695002826
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,35,1.0710999999999995,0.11013773695002826
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,36,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,37,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,38,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,39,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,40,1.0672999999999995,0.1050155116849304
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,41,1.0678999999999998,0.10548576632511408
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,42,1.0742999999999991,0.118425202529574
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,43,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,44,1.0726999999999993,0.11382526423983563
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,45,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,46,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,47,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,48,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,8,GA,8,49,1.0678999999999998,0.10548576632511408
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,0,1.0686,0.10619438252538249
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,1,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,2,1.0678999999999998,0.10548576632511408
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,3,1.0672999999999995,0.1050155116849304
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,4,1.1710999999999991,1.6896329750577257
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,5,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,6,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,7,1.0742999999999991,0.118425202529574
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,8,1.0672999999999995,0.1050155116849304
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,9,1.0702999999999996,0.10863511794946135
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,10,1.0672999999999995,0.1050155116849304
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,11,1.0678999999999998,0.10548576632511408
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,12,1.0672999999999995,0.1050155116849304
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,13,1.0647000000000002,0.10443289885327167,bestInCurrentpop
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,14,1.0685000000000002,0.10608258769698742
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,15,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,16,1.0751000000000008,0.12106814086317885
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,17,1.0672999999999995,0.1050155116849304
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,18,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,19,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,20,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,21,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,22,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,23,1.0680999999999994,0.10567062993614029
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,24,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,25,1.0672999999999995,0.1050155116849304
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,26,-6.9262999999999995,10.0
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,27,1.0741999999999994,0.11811092402341272
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,28,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,29,1.0678,0.10539860883666508
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,30,1.0678999999999998,0.10548576632511408
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,31,1.0678999999999998,0.10548576632511408
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,32,1.0751000000000008,0.12106814086317885
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,33,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,34,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,35,1.0680999999999994,0.10567062993614029
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,36,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,37,1.0678999999999998,0.10548576632511408
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,38,-6.9313,10.0
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,39,1.0558999999999994,0.11965178882858385
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,40,1.0742999999999991,0.118425202529574
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,41,1.0745000000000005,0.11906448251712132
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,42,1.0678,0.10539860883666508
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,43,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,44,1.0710999999999995,0.11013773695002826
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,45,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,46,1.0680999999999994,0.10567062993614029
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,47,1.0726999999999993,0.11382526423983563
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,48,1.0678,0.10539860883666508
1,GA,1,20,100.0%,0.0%,20.0,0.0,9,GA,9,49,1.0678999999999998,0.10548576632511408
1,GA,1,20,100.0%,0.0%,20.0,0.0,10,GA,10,0,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,10,GA,10,1,1.0678999999999998,0.10548576632511408
1,GA,1,20,100.0%,0.0%,20.0,0.0,10,GA,10,2,1.0647000000000002,0.10443289885327167,bestInCurrentpop
1,GA,1,20,100.0%,0.0%,20.0,0.0,10,GA,10,3,1.0678999999999998,0.10548576632511408
1,GA,1,20,100.0%,0.0%,20.0,0.0,10,GA,10,4,1.0672999999999995,0.1050155116849304
1,GA,1,20,100.0%,0.0%,20.0,0.0,10,GA,10,5,1.0678999999999998,0.10548576632511408
1,GA,1,20,100.0%,0.0%,20.0,0.0,10,GA,10,6,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,10,GA,10,7,1.0672999999999995,0.1050155116849304
1,GA,1,20,100.0%,0.0%,20.0,0.0,10,GA,10,8,1.0686,0.10619438252538249
1,GA,1,20,100.0%,0.0%,20.0,0.0,10,GA,10,9,1.0678,0.10539860883666508
1,GA,1,20,100.0%,0.0%,20.0,0.0,10,GA,10,10,1.0741999999999994,0.11811092402341272
1,GA,1,20,100.0%,0.0%,20.0,0.0,10,GA,10,11,1.0678,0.10539860883666508
1,GA,1,20,100.0%,0.0%,20.0,0.0,10,GA,10,12,1.0678,0.10539860883666508
1,GA,1,20,100.0%,0.0%,20.0,0.0,10,GA,10,13,1.0678999999999998,0.10548576632511408
1,GA,1,20,100.0%,0.0%,20.0,0.0,10,GA,10,14,1.0672999999999995,0.1050155116849304
1,GA,1,20,100.0%,0.0%,20.0,0.0,10,GA,10,15,1.0678999999999998,0.10548576632511408
1,GA,1,20,100.0%,0.0%,20.0,0.0,10,GA,10,16,1.0686,0.10619438252538249
1,GA,1,20,100.0%,0.0%,20.0,0.0,10,GA,10,17,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,10,GA,10,18,1.0672999999999995,0.1050155116849304
1,GA,1,20,100.0%,0.0%,20.0,0.0,10,GA,10,19,1.0686999999999998,0.10630970198372058
1,GA,1,20,100.0%,0.0%,20.0,0.0,10,GA,10,20,0.06789999999999985,1.0327664874760139
1,GA,1,20,100.0%,0.0%,20.0,0.0,10,GA,10,21,1.0745000000000005,0.11906448251712132
1,GA,1,20,100.0%,0.0%,20.0,0.0,10,GA,10,22,1.0647000000000002,0.10443289885327167
1,GA,1,20,100.0%,0.0%,20.0,0.0,10,GA,10,23,1.0686999999999998,0.10630970198372058
